created_at,full_text,text_casefolded,text_clean,text_tokens,text_normalized,text_stopword,text_stemmed,sentimen,text_stemmed_str
2025-02-25 04:42:47+00:00,Bye $bbri Meskipun sangat berat karena harus rugi 7% tp i lebih mengutamakan ketenangan tidur nyenyak dan mental health i kembali + tidak dibayang²i mimpi buruk danantara.,bye $bbri meskipun sangat berat karena harus rugi 7% tp i lebih mengutamakan ketenangan tidur nyenyak dan mental health i kembali + tidak dibayang²i mimpi buruk danantara.,bye bbri meskipun sangat berat karena harus rugi tp i lebih mengutamakan ketenangan tidur nyenyak dan mental health i kembali tidak dibayangi mimpi buruk danantara,"['bye', 'bbri', 'meskipun', 'sangat', 'berat', 'karena', 'harus', 'rugi', 'tp', 'i', 'lebih', 'mengutamakan', 'ketenangan', 'tidur', 'nyenyak', 'dan', 'mental', 'health', 'i', 'kembali', 'tidak', 'dibayangi', 'mimpi', 'buruk', 'danantara']","['bye', 'bbri', 'meskipun', 'sangat', 'berat', 'karena', 'harus', 'rugi', 'tapi', 'i', 'lebih', 'mengutamakan', 'ketenangan', 'tidur', 'nyenyak', 'dan', 'mental', 'health', 'i', 'kembali', 'tidak', 'dibayangi', 'mimpi', 'buruk', 'danantara']","['bye', 'bbri', 'meskipun', 'sangat', 'berat', 'rugi', 'i', 'lebih', 'mengutamakan', 'ketenangan', 'tidur', 'nyenyak', 'mental', 'health', 'i', 'dibayangi', 'mimpi', 'buruk', 'danantara']","['bye', 'bbri', 'meski', 'sangat', 'berat', 'rugi', 'i', 'lebih', 'utama', 'tenang', 'tidur', 'nyenyak', 'mental', 'health', 'i', 'bayang', 'mimpi', 'buruk', 'danantara']",negatif,bye bbri meski sangat berat rugi i lebih utama tenang tidur nyenyak mental health i bayang mimpi buruk danantara
2025-02-25 04:43:25+00:00,Ketawa terus sm stream bbri ni,ketawa terus sm stream bbri ni,ketawa terus sm stream bbri ni,"['ketawa', 'terus', 'sm', 'stream', 'bbri', 'ni']","['ketawa', 'terus', 'sama', 'stream', 'bbri', 'nih']","['ketawa', 'terus', 'sama', 'stream', 'bbri', 'nih']","['ketawa', 'terus', 'sama', 'stream', 'bbri', 'nih']",netral,ketawa terus sama stream bbri nih
2025-02-25 04:51:02+00:00,@MariaAlkaff_ @msaid_didu @akbarfaizal68 Saat ini IHSG pun sudah turun 2% BBRI BBNI dan BMRI pun nyungsep. Danantara Effect!!!,@mariaalkaff_ @msaid_didu @akbarfaizal68 saat ini ihsg pun sudah turun 2% bbri bbni dan bmri pun nyungsep. danantara effect!!!,saat ini ihsg pun sudah turun bbri bbni dan bmri pun nyungsep danantara effect,"['saat', 'ini', 'ihsg', 'pun', 'sudah', 'turun', 'bbri', 'bbni', 'dan', 'bmri', 'pun', 'nyungsep', 'danantara', 'effect']","['saat', 'ini', 'ihsg', 'pun', 'sudah', 'turun', 'bbri', 'bbni', 'dan', 'bmri', 'pun', 'nyungsep', 'danantara', 'effect']","['ihsg', 'turun', 'bbri', 'bbni', 'bmri', 'nyungsep', 'danantara', 'effect']","['ihsg', 'turun', 'bbri', 'bbni', 'bmri', 'nyungsep', 'danantara', 'effect']",negatif,ihsg turun bbri bbni bmri nyungsep danantara effect
2025-02-25 04:59:03+00:00,saham yg terafiliasi danantara (BBRI BMRI TLKM BBNI) langsung jeblok,saham yg terafiliasi danantara (bbri bmri tlkm bbni) langsung jeblok,saham yg terafiliasi danantara bbri bmri tlkm bbni langsung jeblok,"['saham', 'yg', 'terafiliasi', 'danantara', 'bbri', 'bmri', 'tlkm', 'bbni', 'langsung', 'jeblok']","['saham', 'yang', 'terafiliasi', 'danantara', 'bbri', 'bmri', 'tlkm', 'bbni', 'langsung', 'jeblok']","['saham', 'terafiliasi', 'danantara', 'bbri', 'bmri', 'tlkm', 'bbni', 'langsung', 'jeblok']","['saham', 'afiliasi', 'danantara', 'bbri', 'bmri', 'tlkm', 'bbni', 'langsung', 'jeblok']",negatif,saham afiliasi danantara bbri bmri tlkm bbni langsung jeblok
2025-02-25 05:12:43+00:00,saatnya avg down bbri,saatnya avg down bbri,saatnya avg down bbri,"['saatnya', 'avg', 'down', 'bbri']","['saatnya', 'avg', 'down', 'bbri']","['saatnya', 'avg', 'down', 'bbri']","['saat', 'avg', 'down', 'bbri']",negatif,saat avg down bbri
2025-02-25 05:22:50+00:00,@edoazhara @rayestu Yg terbesar itu bbri itu payoutnya sudah tinggi. Jd patokan lihatnya dr bbri. Bisa dividennya dibuat besar jd lebih besar dr labanya. Akibatnya kinerja banknya akan terganggu kalau mau memaksakan hal itu,@edoazhara @rayestu yg terbesar itu bbri itu payoutnya sudah tinggi. jd patokan lihatnya dr bbri. bisa dividennya dibuat besar jd lebih besar dr labanya. akibatnya kinerja banknya akan terganggu kalau mau memaksakan hal itu,yg terbesar itu bbri itu payoutnya sudah tinggi jd patokan lihatnya dr bbri bisa dividennya dibuat besar jd lebih besar dr labanya akibatnya kinerja banknya akan terganggu kalau mau memaksakan hal itu,"['yg', 'terbesar', 'itu', 'bbri', 'itu', 'payoutnya', 'sudah', 'tinggi', 'jd', 'patokan', 'lihatnya', 'dr', 'bbri', 'bisa', 'dividennya', 'dibuat', 'besar', 'jd', 'lebih', 'besar', 'dr', 'labanya', 'akibatnya', 'kinerja', 'banknya', 'akan', 'terganggu', 'kalau', 'mau', 'memaksakan', 'hal', 'itu']","['yang', 'terbesar', 'itu', 'bbri', 'itu', 'payoutnya', 'sudah', 'tinggi', 'jadi', 'patokan', 'lihatnya', 'dari', 'bbri', 'bisa', 'dividennya', 'dibuat', 'besar', 'jadi', 'lebih', 'besar', 'dari', 'labanya', 'akibatnya', 'kinerja', 'banknya', 'akan', 'terganggu', 'kalau', 'mau', 'memaksakan', 'hal', 'itu']","['terbesar', 'bbri', 'payoutnya', 'tinggi', 'jadi', 'patokan', 'lihatnya', 'bbri', 'dividennya', 'dibuat', 'besar', 'jadi', 'lebih', 'besar', 'labanya', 'akibatnya', 'kinerja', 'banknya', 'terganggu', 'kalau', 'mau', 'memaksakan']","['besar', 'bbri', 'payoutnya', 'tinggi', 'jadi', 'patok', 'lihat', 'bbri', 'dividen', 'buat', 'besar', 'jadi', 'lebih', 'besar', 'laba', 'akibat', 'kerja', 'bank', 'ganggu', 'kalau', 'mau', 'paksa']",negatif,besar bbri payoutnya tinggi jadi patok lihat bbri dividen buat besar jadi lebih besar laba akibat kerja bank ganggu kalau mau paksa
2025-02-25 05:30:53+00:00,ilfeel parah sm bbri najis cuih tp gue gamau cutloss,ilfeel parah sm bbri najis cuih tp gue gamau cutloss,ilfeel parah sm bbri najis cuih tp gue gamau cutloss,"['ilfeel', 'parah', 'sm', 'bbri', 'najis', 'cuih', 'tp', 'gue', 'gamau', 'cutloss']","['ilfeel', 'parah', 'sama', 'bbri', 'najis', 'cuih', 'tapi', 'gue', 'enggak mau', 'cutloss']","['ilfeel', 'parah', 'sama', 'bbri', 'najis', 'cuih', 'gue', 'enggak mau', 'cutloss']","['ilfeel', 'parah', 'sama', 'bbri', 'najis', 'cuih', 'gue', 'enggak mau', 'cutloss']",negatif,ilfeel parah sama bbri najis cuih gue enggak mau cutloss
2025-02-25 05:33:03+00:00,budak corporate udah gajian jangan lupa avg down BBRI mu itu,budak corporate udah gajian jangan lupa avg down bbri mu itu,budak corporate udah gajian jangan lupa avg down bbri mu itu,"['budak', 'corporate', 'udah', 'gajian', 'jangan', 'lupa', 'avg', 'down', 'bbri', 'mu', 'itu']","['budak', 'corporate', 'sudah', 'gajian', 'jangan', 'lupa', 'avg', 'down', 'bbri', 'mu', 'itu']","['budak', 'corporate', 'gajian', 'jangan', 'lupa', 'avg', 'down', 'bbri', 'mu']","['budak', 'corporate', 'gaji', 'jangan', 'lupa', 'avg', 'down', 'bbri', 'mu']",positif,budak corporate gaji jangan lupa avg down bbri mu
2025-02-25 12:23:11+00:00,Kemaren auto narik saham di bbri mending boncos sekarang drpd makin terjun ,kemaren auto narik saham di bbri mending boncos sekarang drpd makin terjun ,kemaren auto narik saham di bbri mending boncos sekarang drpd makin terjun,"['kemaren', 'auto', 'narik', 'saham', 'di', 'bbri', 'mending', 'boncos', 'sekarang', 'drpd', 'makin', 'terjun']","['kemarin', 'auto', 'menarik', 'saham', 'di', 'bbri', 'mending', 'boncos', 'sekarang', 'daripada', 'makin', 'terjun']","['kemarin', 'auto', 'menarik', 'saham', 'bbri', 'mending', 'boncos', 'sekarang', 'makin', 'terjun']","['kemarin', 'auto', 'tarik', 'saham', 'bbri', 'mending', 'boncos', 'sekarang', 'makin', 'terjun']",negatif,kemarin auto tarik saham bbri mending boncos sekarang makin terjun
2025-02-25 12:25:26+00:00,@ARSIPAJA Saatnya jual BBRI &amp; TLKM ,@arsipaja saatnya jual bbri &amp; tlkm ,saatnya jual bbri amp tlkm,"['saatnya', 'jual', 'bbri', 'amp', 'tlkm']","['saatnya', 'jual', 'bbri', 'amp', 'tlkm']","['saatnya', 'jual', 'bbri', 'amp', 'tlkm']","['saat', 'jual', 'bbri', 'amp', 'tlkm']",negatif,saat jual bbri amp tlkm
2025-02-25 13:05:34+00:00,bumn bosoook $BBNI $BBRI $BMRI https://t.co/lItc7nwY8p,bumn bosoook $bbni $bbri $bmri https://t.co/litc7nwy8p,bumn bosoook bbni bbri bmri,"['bumn', 'bosoook', 'bbni', 'bbri', 'bmri']","['bumn', 'bosoook', 'bbni', 'bbri', 'bmri']","['bumn', 'bosoook', 'bbni', 'bbri', 'bmri']","['bumn', 'bosoook', 'bbni', 'bbri', 'bmri']",negatif,bumn bosoook bbni bbri bmri
2025-02-25 13:22:55+00:00,@muhamadesmile @MariaAlkaff_ @msaid_didu @akbarfaizal68 Saat rakyat yg beli saham BBRI BBNI BMRI. Kapan lagi bisa beli saham murah dengan keuntungan diveden Rp 300/ lembar. Bro loe beli 1 juta lembar loe dapat keuntungan 300 juta pertahun cuma duduk santai di rumah ,@muhamadesmile @mariaalkaff_ @msaid_didu @akbarfaizal68 saat rakyat yg beli saham bbri bbni bmri. kapan lagi bisa beli saham murah dengan keuntungan diveden rp 300/ lembar. bro loe beli 1 juta lembar loe dapat keuntungan 300 juta pertahun cuma duduk santai di rumah ,saat rakyat yg beli saham bbri bbni bmri kapan lagi bisa beli saham murah dengan keuntungan diveden rp lembar bro loe beli juta lembar loe dapat keuntungan juta pertahun cuma duduk santai di rumah,"['saat', 'rakyat', 'yg', 'beli', 'saham', 'bbri', 'bbni', 'bmri', 'kapan', 'lagi', 'bisa', 'beli', 'saham', 'murah', 'dengan', 'keuntungan', 'diveden', 'rp', 'lembar', 'bro', 'loe', 'beli', 'juta', 'lembar', 'loe', 'dapat', 'keuntungan', 'juta', 'pertahun', 'cuma', 'duduk', 'santai', 'di', 'rumah']","['saat', 'rakyat', 'yang', 'beli', 'saham', 'bbri', 'bbni', 'bmri', 'kapan', 'lagi', 'bisa', 'beli', 'saham', 'murah', 'dengan', 'keuntungan', 'diveden', 'rp', 'lembar', 'bro', 'lo', 'beli', 'juta', 'lembar', 'lo', 'dapat', 'keuntungan', 'juta', 'pertahun', 'cuma', 'duduk', 'santai', 'di', 'rumah']","['rakyat', 'beli', 'saham', 'bbri', 'bbni', 'bmri', 'kapan', 'beli', 'saham', 'murah', 'keuntungan', 'diveden', 'rp', 'lembar', 'bro', 'lo', 'beli', 'juta', 'lembar', 'lo', 'keuntungan', 'juta', 'pertahun', 'cuma', 'duduk', 'santai', 'rumah']","['rakyat', 'beli', 'saham', 'bbri', 'bbni', 'bmri', 'kapan', 'beli', 'saham', 'murah', 'untung', 'diveden', 'rp', 'lembar', 'bro', 'lo', 'beli', 'juta', 'lembar', 'lo', 'untung', 'juta', 'tahun', 'cuma', 'duduk', 'santai', 'rumah']",positif,rakyat beli saham bbri bbni bmri kapan beli saham murah untung diveden rp lembar bro lo beli juta lembar lo untung juta tahun cuma duduk santai rumah
2025-02-25 13:55:53+00:00,Bjigurrrrr dntr bbri yabgkadang stabil ini turunnya turun bgt aaaaaaaa,bjigurrrrr dntr bbri yabgkadang stabil ini turunnya turun bgt aaaaaaaa,bjigurrrrr dntr bbri yabgkadang stabil ini turunnya turun bgt aaaaaaaa,"['bjigurrrrr', 'dntr', 'bbri', 'yabgkadang', 'stabil', 'ini', 'turunnya', 'turun', 'bgt', 'aaaaaaaa']","['bjigurrrrr', 'dntr', 'bbri', 'yabgkadang', 'stabil', 'ini', 'turunnya', 'turun', 'banget', 'aaaaaaaa']","['bjigurrrrr', 'dntr', 'bbri', 'yabgkadang', 'stabil', 'turunnya', 'turun', 'banget', 'aaaaaaaa']","['bjigurrrrr', 'dntr', 'bbri', 'yabgkadang', 'stabil', 'turun', 'turun', 'banget', 'aaaaaaaa']",negatif,bjigurrrrr dntr bbri yabgkadang stabil turun turun banget aaaaaaaa
2025-02-25 13:56:15+00:00,Besok nyerok $BBRI ahh hari ini kagak sempet acan.,besok nyerok $bbri ahh hari ini kagak sempet acan.,besok nyerok bbri ahh hari ini kagak sempet acan,"['besok', 'nyerok', 'bbri', 'ahh', 'hari', 'ini', 'kagak', 'sempet', 'acan']","['besok', 'nyerok', 'bbri', 'ah', 'hari', 'ini', 'kagak', 'sempat', 'acan']","['besok', 'nyerok', 'bbri', 'ah', 'hari', 'kagak', 'sempat', 'acan']","['besok', 'nyerok', 'bbri', 'ah', 'hari', 'kagak', 'sempat', 'acan']",positif,besok nyerok bbri ah hari kagak sempat acan
2025-02-25 14:08:27+00:00,sekarang BBRI lownya di 3.800. DANANTARA KMONTLOOOOO,sekarang bbri lownya di 3.800. danantara kmontlooooo,sekarang bbri lownya di danantara kmontlooooo,"['sekarang', 'bbri', 'lownya', 'di', 'danantara', 'kmontlooooo']","['sekarang', 'bbri', 'lownya', 'di', 'danantara', 'kmontlooooo']","['sekarang', 'bbri', 'lownya', 'danantara', 'kmontlooooo']","['sekarang', 'bbri', 'lownya', 'danantara', 'kmontlooooo']",negatif,sekarang bbri lownya danantara kmontlooooo
2025-02-25 14:18:49+00:00,Tunggu BBRI sampai lebih murah dari gorengan baru kita masuk,tunggu bbri sampai lebih murah dari gorengan baru kita masuk,tunggu bbri sampai lebih murah dari gorengan baru kita masuk,"['tunggu', 'bbri', 'sampai', 'lebih', 'murah', 'dari', 'gorengan', 'baru', 'kita', 'masuk']","['tunggu', 'bbri', 'sampai', 'lebih', 'murah', 'dari', 'gorengan', 'baru', 'kita', 'masuk']","['tunggu', 'bbri', 'lebih', 'murah', 'gorengan', 'baru', 'masuk']","['tunggu', 'bbri', 'lebih', 'murah', 'goreng', 'baru', 'masuk']",positif,tunggu bbri lebih murah goreng baru masuk
2025-02-25 14:35:49+00:00,Bru dpt notif bbri td kena SL wkwkwkwkw hrsnya yg gue jual yg lain gk si,bru dpt notif bbri td kena sl wkwkwkwkw hrsnya yg gue jual yg lain gk si,bru dpt notif bbri td kena sl wkwkwkwkw hrsnya yg gue jual yg lain gk si,"['bru', 'dpt', 'notif', 'bbri', 'td', 'kena', 'sl', 'wkwkwkwkw', 'hrsnya', 'yg', 'gue', 'jual', 'yg', 'lain', 'gk', 'si']","['baru', 'dapat', 'notif', 'bbri', 'tadi', 'kena', 'sl', 'wkwkwkwkw', 'harusnya', 'yang', 'gue', 'jual', 'yang', 'lain', 'enggak', 'sih']","['baru', 'notif', 'bbri', 'tadi', 'kena', 'sl', 'wkwkwkwkw', 'harusnya', 'gue', 'jual', 'enggak', 'sih']","['baru', 'notif', 'bbri', 'tadi', 'kena', 'sl', 'wkwkwkwkw', 'harus', 'gue', 'jual', 'enggak', 'sih']",negatif,baru notif bbri tadi kena sl wkwkwkwkw harus gue jual enggak sih
2025-02-25 14:38:26+00:00,@txtdaritax Budi beli saham BMRI dan BBRI di tahun 2024 hari2 ini Budi sering menangis sedih krn value investasinya melorot lebih dari 25% dan 15% ,@txtdaritax budi beli saham bmri dan bbri di tahun 2024 hari2 ini budi sering menangis sedih krn value investasinya melorot lebih dari 25% dan 15% ,budi beli saham bmri dan bbri di tahun hari ini budi sering menangis sedih krn value investasinya melorot lebih dari dan,"['budi', 'beli', 'saham', 'bmri', 'dan', 'bbri', 'di', 'tahun', 'hari', 'ini', 'budi', 'sering', 'menangis', 'sedih', 'krn', 'value', 'investasinya', 'melorot', 'lebih', 'dari', 'dan']","['budi', 'beli', 'saham', 'bmri', 'dan', 'bbri', 'di', 'tahun', 'hari', 'ini', 'budi', 'sering', 'menangis', 'sedih', 'karena', 'value', 'investasinya', 'melorot', 'lebih', 'dari', 'dan']","['budi', 'beli', 'saham', 'bmri', 'bbri', 'tahun', 'hari', 'budi', 'sering', 'menangis', 'sedih', 'value', 'investasinya', 'melorot', 'lebih']","['budi', 'beli', 'saham', 'bmri', 'bbri', 'tahun', 'hari', 'budi', 'sering', 'menang', 'sedih', 'value', 'investasi', 'lorot', 'lebih']",negatif,budi beli saham bmri bbri tahun hari budi sering menang sedih value investasi lorot lebih
2025-02-25 15:28:16+00:00,BBRI ku terjun payung ,bbri ku terjun payung ,bbri ku terjun payung,"['bbri', 'ku', 'terjun', 'payung']","['bbri', 'ku', 'terjun', 'payung']","['bbri', 'ku', 'terjun', 'payung']","['bbri', 'ku', 'terjun', 'payung']",negatif,bbri ku terjun payung
2025-02-25 15:44:06+00:00,@irinefatika bbri bisa sampe dibawah 4k:(,@irinefatika bbri bisa sampe dibawah 4k:(,bbri bisa sampe dibawah k,"['bbri', 'bisa', 'sampe', 'dibawah', 'k']","['bbri', 'bisa', 'sampai', 'dibawah', 'ke']","['bbri', 'dibawah']","['bbri', 'bawah']",negatif,bbri bawah
2025-02-25 15:46:16+00:00,alah jemboddd bbri ku mines 27% cokk,alah jemboddd bbri ku mines 27% cokk,alah jemboddd bbri ku mines cokk,"['alah', 'jemboddd', 'bbri', 'ku', 'mines', 'cokk']","['alah', 'jemboddd', 'bbri', 'ku', 'mines', 'cokk']","['alah', 'jemboddd', 'bbri', 'ku', 'mines', 'cokk']","['alah', 'jemboddd', 'bbri', 'ku', 'mes', 'cokk']",negatif,alah jemboddd bbri ku mes cokk
2025-02-25 16:26:50+00:00,@msaid_didu Makannya jgn pernah beli emiten bbri bbni dan bmri (klo bbtn tunggu kolapsnya). Kredit macetnya segunung. Saran aja : tarik uwang mu dr bank2 himbara. Segera sebelum menyesal,@msaid_didu makannya jgn pernah beli emiten bbri bbni dan bmri (klo bbtn tunggu kolapsnya). kredit macetnya segunung. saran aja : tarik uwang mu dr bank2 himbara. segera sebelum menyesal,makannya jgn pernah beli emiten bbri bbni dan bmri klo bbtn tunggu kolapsnya kredit macetnya segunung saran aja tarik uwang mu dr bank himbara segera sebelum menyesal,"['makannya', 'jgn', 'pernah', 'beli', 'emiten', 'bbri', 'bbni', 'dan', 'bmri', 'klo', 'bbtn', 'tunggu', 'kolapsnya', 'kredit', 'macetnya', 'segunung', 'saran', 'aja', 'tarik', 'uwang', 'mu', 'dr', 'bank', 'himbara', 'segera', 'sebelum', 'menyesal']","['makannya', 'jangan', 'pernah', 'beli', 'emiten', 'bbri', 'bbni', 'dan', 'bmri', 'kalo', 'bbtn', 'tunggu', 'kolapsnya', 'kredit', 'macetnya', 'segunung', 'saran', 'saja', 'tarik', 'uwang', 'mu', 'dari', 'bank', 'himbara', 'segera', 'sebelum', 'menyesal']","['makannya', 'jangan', 'pernah', 'beli', 'emiten', 'bbri', 'bbni', 'bmri', 'kalo', 'bbtn', 'tunggu', 'kolapsnya', 'kredit', 'macetnya', 'segunung', 'saran', 'tarik', 'uwang', 'mu', 'bank', 'himbara', 'segera', 'menyesal']","['makan', 'jangan', 'pernah', 'beli', 'emiten', 'bbri', 'bbni', 'bmri', 'kalo', 'bbtn', 'tunggu', 'kolaps', 'kredit', 'macet', 'gunung', 'saran', 'tarik', 'uwang', 'mu', 'bank', 'himbara', 'segera', 'sesal']",negatif,makan jangan pernah beli emiten bbri bbni bmri kalo bbtn tunggu kolaps kredit macet gunung saran tarik uwang mu bank himbara segera sesal
2025-02-25 19:03:11+00:00,Kabur aja dulu versi..? Bagusnya dialihin ke mana yaa ini? Btw juga $bbri kamu bakal masih idup kan 10 tahun lagi? ada barangku masih nyangkut di situ titip yak https://t.co/vyDGQp0cr4,kabur aja dulu versi..? bagusnya dialihin ke mana yaa ini? btw juga $bbri kamu bakal masih idup kan 10 tahun lagi? ada barangku masih nyangkut di situ titip yak https://t.co/vydgqp0cr4,kabur aja dulu versi bagusnya dialihin ke mana yaa ini btw juga bbri kamu bakal masih idup kan tahun lagi ada barangku masih nyangkut di situ titip yak,"['kabur', 'aja', 'dulu', 'versi', 'bagusnya', 'dialihin', 'ke', 'mana', 'yaa', 'ini', 'btw', 'juga', 'bbri', 'kamu', 'bakal', 'masih', 'idup', 'kan', 'tahun', 'lagi', 'ada', 'barangku', 'masih', 'nyangkut', 'di', 'situ', 'titip', 'yak']","['kabur', 'saja', 'dulu', 'versi', 'bagusnya', 'dialihin', 'ke', 'mana', 'ya', 'ini', 'btw', 'juga', 'bbri', 'kamu', 'bakal', 'masih', 'hidup', 'kan', 'tahun', 'lagi', 'ada', 'barangku', 'masih', 'nyangkut', 'di', 'situ', 'titip', 'ya']","['kabur', 'dulu', 'versi', 'bagusnya', 'dialihin', 'mana', 'btw', 'bbri', 'kamu', 'bakal', 'hidup', 'kan', 'tahun', 'barangku', 'nyangkut', 'situ', 'titip']","['kabur', 'dulu', 'versi', 'bagus', 'dialihin', 'mana', 'btw', 'bbri', 'kamu', 'bakal', 'hidup', 'kan', 'tahun', 'barang', 'nyangkut', 'situ', 'titip']",negatif,kabur dulu versi bagus dialihin mana btw bbri kamu bakal hidup kan tahun barang nyangkut situ titip
2025-02-25 22:40:04+00:00,fak baru belajar saham belinya bbri bbni skrg malah jd gelapp,fak baru belajar saham belinya bbri bbni skrg malah jd gelapp,fak baru belajar saham belinya bbri bbni skrg malah jd gelapp,"['fak', 'baru', 'belajar', 'saham', 'belinya', 'bbri', 'bbni', 'skrg', 'malah', 'jd', 'gelapp']","['fak', 'baru', 'belajar', 'saham', 'belinya', 'bbri', 'bbni', 'sekarang', 'malah', 'jadi', 'gelapp']","['fak', 'baru', 'belajar', 'saham', 'belinya', 'bbri', 'bbni', 'sekarang', 'malah', 'jadi', 'gelapp']","['fak', 'baru', 'ajar', 'saham', 'beli', 'bbri', 'bbni', 'sekarang', 'malah', 'jadi', 'gelapp']",negatif,fak baru ajar saham beli bbri bbni sekarang malah jadi gelapp
2025-02-25 23:18:34+00:00,@tebakcik percaya pasti bakal naik lagi ga lama bbri mah,@tebakcik percaya pasti bakal naik lagi ga lama bbri mah,percaya pasti bakal naik lagi ga lama bbri mah,"['percaya', 'pasti', 'bakal', 'naik', 'lagi', 'ga', 'lama', 'bbri', 'mah']","['percaya', 'pasti', 'bakal', 'naik', 'lagi', 'enggak', 'lama', 'bbri', 'mah']","['percaya', 'bakal', 'naik', 'enggak', 'lama', 'bbri', 'mah']","['percaya', 'bakal', 'naik', 'enggak', 'lama', 'bbri', 'mah']",positif,percaya bakal naik enggak lama bbri mah
2025-02-25 23:20:03+00:00,@cassyennn tenanggg bbri mah ntar juga naik,@cassyennn tenanggg bbri mah ntar juga naik,tenanggg bbri mah ntar juga naik,"['tenanggg', 'bbri', 'mah', 'ntar', 'juga', 'naik']","['tenanggg', 'bbri', 'mah', 'entar', 'juga', 'naik']","['tenanggg', 'bbri', 'mah', 'entar', 'naik']","['tenanggg', 'bbri', 'mah', 'entar', 'naik']",positif,tenanggg bbri mah entar naik
2025-02-25 23:55:50+00:00,@Ddarwin889 @uculstang Kata apek sabar om @mfadillubis dan kak @EvaMalca Investor $BBRI tetap semangat,@ddarwin889 @uculstang kata apek sabar om @mfadillubis dan kak @evamalca investor $bbri tetap semangat,kata apek sabar om dan kak investor bbri tetap semangat,"['kata', 'apek', 'sabar', 'om', 'dan', 'kak', 'investor', 'bbri', 'tetap', 'semangat']","['kata', 'apek', 'sabar', 'om', 'dan', 'kak', 'investor', 'bbri', 'tetap', 'semangat']","['kata', 'apek', 'sabar', 'om', 'kak', 'investor', 'bbri', 'tetap', 'semangat']","['kata', 'apek', 'sabar', 'om', 'kak', 'investor', 'bbri', 'tetap', 'semangat']",positif,kata apek sabar om kak investor bbri tetap semangat
2025-02-26 03:02:44+00:00,Saham2 di indonesia itu mau bluechip sekalipun turunnya bisa dalam banget coba lihat bbri dalam 1 tahun udah turun berapa persen. lama2 orang bisa kapok investasi saham di bei.,saham2 di indonesia itu mau bluechip sekalipun turunnya bisa dalam banget coba lihat bbri dalam 1 tahun udah turun berapa persen. lama2 orang bisa kapok investasi saham di bei.,saham di indonesia itu mau bluechip sekalipun turunnya bisa dalam banget coba lihat bbri dalam tahun udah turun berapa persen lama orang bisa kapok investasi saham di bei,"['saham', 'di', 'indonesia', 'itu', 'mau', 'bluechip', 'sekalipun', 'turunnya', 'bisa', 'dalam', 'banget', 'coba', 'lihat', 'bbri', 'dalam', 'tahun', 'udah', 'turun', 'berapa', 'persen', 'lama', 'orang', 'bisa', 'kapok', 'investasi', 'saham', 'di', 'bei']","['saham', 'di', 'indonesia', 'itu', 'mau', 'bluechip', 'sekalipun', 'turunnya', 'bisa', 'dalam', 'banget', 'coba', 'lihat', 'bbri', 'dalam', 'tahun', 'sudah', 'turun', 'berapa', 'persen', 'lama', 'orang', 'bisa', 'kapok', 'investasi', 'saham', 'di', 'bei']","['saham', 'indonesia', 'mau', 'bluechip', 'sekalipun', 'turunnya', 'banget', 'coba', 'lihat', 'bbri', 'tahun', 'turun', 'berapa', 'persen', 'lama', 'orang', 'kapok', 'investasi', 'saham', 'bei']","['saham', 'indonesia', 'mau', 'bluechip', 'sekalipun', 'turun', 'banget', 'coba', 'lihat', 'bbri', 'tahun', 'turun', 'berapa', 'persen', 'lama', 'orang', 'kapok', 'investasi', 'saham', 'bei']",negatif,saham indonesia mau bluechip sekalipun turun banget coba lihat bbri tahun turun berapa persen lama orang kapok investasi saham bei
2025-02-26 03:46:37+00:00,@txtdrpemerintah menyala BBRI ku cok2,@txtdrpemerintah menyala bbri ku cok2,menyala bbri ku cok,"['menyala', 'bbri', 'ku', 'cok']","['menyala', 'bbri', 'ku', 'cok']","['menyala', 'bbri', 'ku', 'cok']","['nyala', 'bbri', 'ku', 'cok']",positif,nyala bbri ku cok
2025-02-26 03:54:36+00:00,@Shinji__11 bbri bbni ada apaan emang (selain data breach kalo itu gw maafin soalnya swasta indo juga sama aja),@shinji__11 bbri bbni ada apaan emang (selain data breach kalo itu gw maafin soalnya swasta indo juga sama aja),bbri bbni ada apaan emang selain data breach kalo itu gw maafin soalnya swasta indo juga sama aja,"['bbri', 'bbni', 'ada', 'apaan', 'emang', 'selain', 'data', 'breach', 'kalo', 'itu', 'gw', 'maafin', 'soalnya', 'swasta', 'indo', 'juga', 'sama', 'aja']","['bbri', 'bbni', 'ada', 'apaan', 'memang', 'selain', 'data', 'breach', 'kalo', 'itu', 'gue', 'memaafi', 'soalnya', 'swasta', 'indonesia', 'juga', 'sama', 'saja']","['bbri', 'bbni', 'apaan', 'memang', 'data', 'breach', 'kalo', 'gue', 'memaafi', 'soalnya', 'swasta', 'indonesia', 'sama']","['bbri', 'bbni', 'apa', 'memang', 'data', 'breach', 'kalo', 'gue', 'maaf', 'soal', 'swasta', 'indonesia', 'sama']",netral,bbri bbni apa memang data breach kalo gue maaf soal swasta indonesia sama
